mag,inj,fat,loss,slat,slon,elat,elon,len,wid,TMAX,TMIN,PRCP,SNOW,tornado_occurrence,AWND,WSFI,WSFM,WSFG,WDFG,WSF1,WSF2,WSF5,WDF1,WDF2,WDF5,WDFI,WDFM,WT03,WT11,ACMH,hour,minute,year,month,day,day_of_week,is_weekend,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,part_of_day_Night,part_of_day_Morning,part_of_day_Afternoon,part_of_day_Evening
-1.0,-1.0,-1.0,-1.0,28.87696008726033,-105.90078302336424,28.87696008726033,-105.90078302336424,-1.0,-1.0,14.5,6.7,0.0,0.0,0.0,4.0,4.1,7.6,12.1,180.0,8.0,7.2,10.7,54.68982166809459,-1.566359124510342,2.559577573884347,-9.569862660020032,-30.000000000000004,1.0,1.0,75.0,17,38,1963,6,21,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,34.47312984398323,-96.32768051644685,34.47312984398323,-96.32768051644685,-1.0,-1.0,39.0,20.7,0.0,0.0,0.0,10.8,9.5,11.2,17.5,270.0,8.9,19.2,29.9,20.0,-30.00000000000003,70.0,0.0,-44.99999999999999,1.0,1.0,40.0,1,26,2019,5,24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,30.861983986389177,-96.0151450896909,30.861983986389177,-96.0151450896909,-1.0,-1.0,23.5,12.8,0.0,0.0,0.0,8.9,9.5,6.3,12.3,90.0,10.7,7.6,9.8,59.99999999999999,-21.786789298261795,-53.34484704703736,-2.394039185620385,-45.00000000000001,1.0,1.0,50.0,22,27,1979,10,28,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,29.963498167545342,-99.08942780652828,29.963498167545342,-99.08942780652828,-1.0,-1.0,32.2,12.8,0.0,0.0,0.0,4.0,9.5,7.6,11.8,290.0,8.0,7.6,9.8,-12.269121763442216,30.251597483494496,23.785711792696283,0.2621148648857626,-13.63302222536642,1.0,1.0,40.0,11,17,1960,11,25,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,36.08703657548008,-101.0071225664819,36.08703657548008,-101.0071225664819,-1.0,-1.0,33.4,16.8,0.0,0.0,0.0,1.5,7.4,7.6,10.8,90.0,8.0,4.5,6.3,-43.79580625788547,-40.00000000000002,-40.00000000000002,-45.44707989488717,55.51394996442518,1.0,1.0,100.0,13,12,1994,9,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,32.96598466633398,-96.79477658253208,32.96598466633398,-96.79477658253208,-1.0,-1.0,9.7,7.0,0.0,0.0,0.0,4.0,7.2,8.0,10.8,90.0,6.3,7.6,9.8,-5.652632503893376,-1.4033418597069754e-14,-79.99999999999999,72.38910687472055,25.528779365509305,1.0,1.0,50.0,3,42,1963,8,28,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,32.9761776437453,-94.5019533261466,32.9761776437453,-94.5019533261466,-1.0,-1.0,31.2,16.7,0.0,0.0,0.0,3.1,8.7,7.6,13.4,90.0,8.0,7.6,9.4,-40.67398416389729,20.00000000000001,30.0,-36.89322971725321,49.968009051377926,1.0,1.0,30.0,1,32,1977,2,25,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,33.66765141298527,-104.3389040891856,33.66765141298527,-104.3389040891856,-1.0,-1.0,36.5,12.8,0.0,0.0,0.0,4.0,7.2,7.2,6.7,90.0,6.3,7.6,9.8,30.0,29.263194301748506,29.226484935374536,67.00000000000001,90.0,1.0,0.0,100.0,10,0,1975,2,15,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,29.59668166001697,-106.51841667835566,29.59668166001697,-106.51841667835566,-1.0,-1.0,18.8,10.2,0.0,0.0,0.0,6.4,9.5,3.6,11.3,90.0,8.0,7.6,9.8,70.0,44.78238499876503,24.092934730763083,23.0,90.0,1.0,1.0,50.0,19,12,2008,8,17,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,30.172764177711404,-94.16932462448813,30.172764177711404,-94.16932462448813,-1.0,-1.0,23.7,13.2,0.0,0.0,0.0,3.7,14.9,7.6,13.9,270.0,8.0,7.2,9.4,-30.000000000000004,-59.99999999999999,-59.99999999999997,-26.92223568156754,45.00000000000001,1.0,1.0,100.0,5,54,1968,9,25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,34.833318313782414,-97.48249015405564,34.833318313782414,-97.48249015405564,-1.0,-1.0,28.2,9.3,0.0,0.0,0.0,4.0,6.3,9.8,13.9,90.0,10.3,7.6,9.8,-35.396260137327936,-6.282059949338846,-4.451029850042058,8.421058118149418,90.0,1.0,0.0,90.0,6,24,1977,7,30,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,28.894777352304864,-98.63884204800512,28.894777352304864,-98.63884204800512,-1.0,-1.0,24.6,10.5,0.0,0.0,0.0,4.0,9.5,7.6,9.8,45.0,8.0,7.6,9.8,9.999999999999996,-68.45304887057479,-64.06656335231452,45.00000000000001,44.99999999999999,1.0,0.0,50.0,15,22,2019,4,26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,33.6821905403196,-95.08332872970632,33.6821905403196,-95.08332872970632,-1.0,-1.0,15.7,6.1,0.0,0.0,0.0,4.0,9.5,7.6,8.2,135.0,8.0,7.6,9.8,-50.000000000000014,-42.34566724536506,-37.379438135379566,23.0,45.00000000000001,1.0,1.0,0.0,12,23,1958,1,31,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,35.323665009962326,-105.22955326826428,35.323665009962326,-105.22955326826428,-1.0,-1.0,24.9,4.4,0.0,0.0,0.0,4.0,9.5,7.6,8.7,180.0,8.0,7.6,9.8,16.342205171302293,-67.11331604611895,-52.28277792742173,2.2598887289478324,11.655722840755098,1.0,1.0,50.0,0,25,2010,10,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,26.85879636082822,-94.7112970742829,26.85879636082822,-94.7112970742829,-1.0,-1.0,19.0,12.0,0.0,0.0,0.0,2.4,9.5,7.6,7.2,158.0,8.0,8.0,14.3,25.277798887747103,-41.56076257015932,-22.521012118110992,13.976989965452724,23.578178478201824,1.0,1.0,100.0,15,45,2002,5,19,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,31.84715745214856,-102.28325277773416,31.84715745214856,-102.28325277773416,-1.0,-1.0,19.5,4.5,0.0,0.0,0.0,4.0,11.2,9.8,12.9,270.0,7.6,7.6,9.8,6.279671924441924,-38.262439113200784,-38.26243911320076,8.130102354155985,58.60028519008095,1.0,1.0,10.0,7,52,2021,12,31,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-1.0,-1.0,-1.0,-1.0,27.4039880135699,-95.77851885167073,27.4039880135699,-95.77851885167073,-1.0,-1.0,24.6,4.5,0.0,0.0,0.0,9.1,9.5,3.1,15.4,60.0,7.6,7.6,9.8,-4.094046680932531,20.0,20.0,-20.70481105463543,90.0,1.0,0.0,50.0,23,8,1992,10,30,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,26.011639288617825,-101.42426719267168,26.011639288617825,-101.42426719267168,-1.0,-1.0,27.9,15.0,0.0,0.0,0.0,3.3,9.5,2.7,11.8,90.0,10.7,7.6,9.8,90.0,-7.220727800331212,-66.86989764584402,27.403397336346732,45.00000000000001,1.0,1.0,50.0,3,41,1976,1,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,26.40579821052278,-97.84105236705312,26.40579821052278,-97.84105236705312,-1.0,-1.0,32.3,11.7,0.0,0.0,0.0,1.2,14.8,7.6,10.8,45.0,8.0,5.4,7.6,59.99999999999999,-24.09293473076309,-40.000000000000014,80.66637298784065,45.00000000000001,1.0,0.0,30.0,1,31,2002,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,36.07094412955569,-105.73299079450295,36.07094412955569,-105.73299079450295,-1.0,-1.0,28.9,6.0,0.0,0.0,0.0,4.0,9.5,7.6,8.7,90.0,8.0,7.6,9.8,7.016709298534877e-15,35.93195832035028,31.32130437959773,79.09218797306914,7.016709298534877e-15,1.0,0.0,50.0,1,19,1991,9,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,35.39557314420799,-98.5434861861379,35.39557314420799,-98.5434861861379,-1.0,-1.0,27.3,10.2,0.0,0.0,0.0,2.4,10.7,7.6,9.8,135.0,8.0,6.3,8.9,-30.00000000000003,-29.498704231103662,-55.2245633302811,22.00000000000001,45.00000000000001,1.0,1.0,50.0,5,12,1950,12,23,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1.0,-1.0,-1.0,-1.0,26.964618603060497,-100.50255234871685,26.964618603060497,-100.50255234871685,-1.0,-1.0,34.9,11.1,0.0,0.0,0.0,4.0,9.5,7.6,12.9,90.0,8.0,7.6,9.8,-19.999999999999996,-46.041792997382224,17.387718334859464,68.0,44.99999999999999,1.0,1.0,50.0,2,11,1952,2,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,27.07990725911978,-106.49355931438603,27.07990725911978,-106.49355931438603,-1.0,-1.0,36.1,20.6,0.0,0.0,0.0,3.7,8.5,7.6,0.0,225.0,8.0,13.0,14.8,-41.86971016316725,70.0,79.99999999999999,-55.07411503583059,49.968009051377926,1.0,1.0,40.0,4,5,2016,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,36.04895038468172,-105.455774793064,36.04895038468172,-105.455774793064,-1.0,-1.0,20.2,12.8,2.0,0.0,0.0,4.0,9.5,7.6,12.3,90.0,8.0,7.6,9.8,79.99999999999999,-62.18295720538575,13.644018445739974,-14.458240895102662,-45.00000000000001,1.0,1.0,50.0,1,46,1998,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,32.69398335818995,-104.210973091976,32.69398335818995,-104.210973091976,-1.0,-1.0,21.4,14.7,19.6,0.0,0.0,2.2,10.7,7.6,18.3,90.0,8.0,5.8,6.7,70.0,-37.28024321638412,46.95587040311433,-19.471220634490702,-45.00000000000001,1.0,1.0,50.0,7,12,2004,5,16,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,26.057429720651715,-105.22387582946791,26.057429720651715,-105.22387582946791,-1.0,-1.0,18.9,16.1,0.2,0.0,0.0,3.7,3.1,7.6,10.8,203.0,8.0,7.2,8.9,-9.79541848924997,-9.594068226860474,-17.98942417178806,34.33344432682254,-7.936249514494571,1.0,1.0,50.0,8,40,1950,11,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,27.758009202527,-106.17334190036355,27.758009202527,-106.17334190036355,-1.0,-1.0,14.4,1.7,0.0,0.0,0.0,5.1,9.5,3.6,7.7,270.0,11.2,10.7,13.0,-33.587435882500984,-26.20127937619415,-25.29271405835165,-43.81306146040316,-8.130102354155975,1.0,1.0,50.0,0,38,1960,9,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,34.97704156249548,-105.17893118222904,34.97704156249548,-105.17893118222904,-1.0,-1.0,28.8,11.1,0.0,0.0,0.0,4.0,9.5,7.6,12.5,150.0,8.0,7.6,9.8,10.832503207151936,50.0,-40.00000000000002,-41.16712680470251,90.0,1.0,1.0,50.0,15,47,1964,5,16,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,29.53589624383438,-100.0339027478382,29.53589624383438,-100.0339027478382,-1.0,-1.0,28.8,10.2,0.0,0.0,0.0,4.1,9.5,7.6,43.8,90.0,8.0,7.2,9.4,79.99999999999999,-14.017677791217231,-23.19882755414845,-29.059281068040523,-1.4033418597069754e-14,1.0,0.0,20.0,19,0,2000,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,35.95789171749717,-98.78774957568407,35.95789171749717,-98.78774957568407,-1.0,-1.0,23.3,17.6,0.0,0.0,0.0,4.0,9.5,7.6,12.9,293.0,8.0,7.6,9.8,12.70000622802262,-4.53050915643717,39.855707431618754,-60.17257578633087,0.0,1.0,1.0,50.0,9,54,2006,1,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,34.058814922360376,-95.84448844504924,34.058814922360376,-95.84448844504924,-1.0,-1.0,16.4,11.0,0.0,0.0,0.0,2.7,9.5,7.6,8.0,180.0,8.0,6.7,8.0,19.683498079413685,17.349072554178537,17.349072554178537,-33.750941749582715,-3.5083546492674388e-15,1.0,0.0,50.0,21,45,1974,9,29,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,35.75256841511239,-106.57382667043716,35.75256841511239,-106.57382667043716,-1.0,-1.0,24.5,10.1,0.0,0.0,0.0,4.0,8.9,9.8,11.3,293.0,9.4,7.6,9.8,13.1801421614004,-6.546337185711988,26.68587762863315,20.275566154762306,90.0,1.0,0.0,60.0,6,3,1975,11,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,29.507122183870536,-104.25161884946988,29.507122183870536,-104.25161884946988,-1.0,-1.0,27.4,15.7,0.0,0.0,0.0,4.0,9.5,7.6,11.8,270.0,8.0,7.6,9.8,-16.77865488096035,-10.000000000000057,-1.4033418597069754e-14,23.0,34.97530385109733,1.0,0.0,50.0,23,22,2020,11,13,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,31.96179272769244,-93.82616459038246,31.96179272769244,-93.82616459038246,-1.0,-1.0,26.8,13.7,0.0,0.0,0.0,4.0,10.3,8.5,11.3,170.0,9.4,7.6,9.8,6.045597931064482,9.999999999999996,9.999999999999996,0.4619389075996202,-13.633022225366414,1.0,1.0,50.0,19,20,1987,6,27,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,28.598093910573088,-94.25361596008744,28.598093910573088,-94.25361596008744,-1.0,-1.0,17.3,5.3,0.3,0.0,0.0,3.4,9.5,13.4,7.2,360.0,13.4,7.6,9.8,-24.09293473076313,-58.14233491997777,-58.14233491997777,-78.55805559834243,6.3611093629270335e-15,1.0,0.0,50.0,7,33,1970,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,30.05726075724433,-103.73148972675386,30.05726075724433,-103.73148972675386,-1.0,-1.0,26.7,12.4,0.0,0.0,0.0,6.8,9.5,7.6,413.0,50.0,8.0,44.3,11.6,1.7455435214639974,-10.000000000000009,7.016709298534877e-15,-25.117856161647623,44.99999999999999,1.0,1.0,13.0,18,57,1976,10,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,28.35887063228588,-96.20756582062803,28.35887063228588,-96.20756582062803,-1.0,-1.0,19.1,10.3,1.2,0.0,0.0,4.0,9.5,7.6,7.2,270.0,8.0,7.6,9.8,48.59037789072914,20.00000000000001,20.00000000000001,-51.78797840071719,0.0,1.0,1.0,50.0,19,37,1952,8,27,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,33.13077501814213,-99.19711291187508,33.13077501814213,-99.19711291187508,-1.0,-1.0,18.5,10.6,0.0,0.0,0.0,4.7,9.5,3.1,9.3,270.0,7.6,7.6,9.8,18.74723725103751,47.77133661408824,47.77133661408824,-18.49109650453049,-20.70481105463544,1.0,0.0,20.0,22,54,1987,5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,25.939285948698007,-99.98959691729436,25.939285948698007,-99.98959691729436,-1.0,-1.0,15.0,9.6,19.6,0.0,0.0,4.0,7.2,8.5,10.3,315.0,5.4,7.6,9.8,-10.000000000000009,-35.66644348306936,-2.2858331770158333,67.00000000000001,-1.4033418597069754e-14,1.0,0.0,60.0,13,57,1966,11,25,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,35.69885570790805,-99.68296975872428,35.69885570790805,-99.68296975872428,-1.0,-1.0,26.5,8.3,0.0,0.0,0.0,2.2,14.8,7.6,41.1,140.0,8.0,7.2,11.2,-12.2431874124736,-40.00000000000002,-39.99999999999999,25.80196369190241,53.13010235415598,1.0,1.0,88.0,9,28,2019,12,26,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-1.0,-1.0,-1.0,-1.0,32.33186065872792,-102.66491007000693,32.33186065872792,-102.66491007000693,-1.0,-1.0,19.8,11.7,0.0,0.0,0.0,2.1,9.5,7.6,25.0,90.0,8.0,6.3,8.0,-70.00000000000003,-33.82584497056974,-39.85570743161874,-22.99999999999999,90.0,1.0,1.0,30.0,16,16,2001,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,28.697081381163933,-95.09032685036884,28.697081381163933,-95.09032685036884,-1.0,-1.0,21.5,15.0,0.0,0.0,0.0,4.0,14.3,6.7,8.7,90.0,8.9,7.6,9.8,-59.99999999999999,-70.00000000000003,-70.0,-51.30324393308087,-45.00000000000001,1.0,0.0,0.0,16,54,1977,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,35.4315790977716,-97.72070352174272,35.4315790977716,-97.72070352174272,-1.0,-1.0,22.0,11.0,0.0,0.0,0.0,4.0,9.5,7.6,10.3,90.0,8.0,7.6,9.8,74.20677584864058,-50.000000000000014,-59.99999999999999,9.569862660020032,-20.70481105463543,1.0,1.0,50.0,9,38,1995,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,27.446930300744214,-104.82679324070624,27.446930300744214,-104.82679324070624,-1.0,-1.0,21.9,16.0,5.4,0.0,0.0,6.0,9.5,7.6,12.5,90.0,8.0,11.2,13.9,-30.00000000000003,-26.476201906017145,-46.00844445558217,7.016709298534877e-15,-45.00000000000001,1.0,0.0,50.0,2,53,1986,12,28,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1.0,-1.0,-1.0,-1.0,30.20263747307589,-103.7996377854675,30.20263747307589,-103.7996377854675,-1.0,-1.0,31.6,11.2,0.0,0.0,0.0,4.0,9.5,7.6,10.3,45.0,8.0,7.6,9.8,-10.000000000000057,-59.99999999999999,-10.000000000000057,-44.12473612099474,7.016709298534877e-15,1.0,1.0,50.0,22,12,1974,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.0,-1.0,-1.0,-1.0,26.5533206151486,-100.83472448831056,26.5533206151486,-100.83472448831056,-1.0,-1.0,25.8,15.8,0.0,0.0,0.0,9.8,9.5,6.7,16.4,270.0,12.5,7.6,9.8,19.742079796271547,7.016709298534877e-15,-10.000000000000009,-1.420230416397877,45.00000000000001,1.0,0.0,80.0,5,20,1975,5,18,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,35.94380448915653,-96.43923615081316,35.94380448915653,-96.43923615081316,-1.0,-1.0,14.2,7.2,3.0,0.0,0.0,4.0,7.2,15.6,9.8,50.0,6.7,7.6,9.8,50.0,-51.22356995003624,-59.274690766694405,90.0,-45.00000000000001,1.0,1.0,50.0,1,2,1979,10,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,35.42245812488437,-100.56115106859724,35.42245812488437,-100.56115106859724,-1.0,-1.0,17.4,8.2,20.2,0.0,0.0,4.0,6.7,8.0,10.8,90.0,6.3,7.6,9.8,79.99999999999999,-45.890313276701946,-51.78678929826183,11.501681800198789,-45.00000000000001,1.0,1.0,10.0,10,30,1990,9,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,33.66136733464517,-106.26608741441156,33.66136733464517,-106.26608741441156,-1.0,-1.0,16.0,3.0,0.0,0.0,0.0,1.5,13.3,7.6,2.2,270.0,8.0,6.3,8.1,24.343060842603386,7.016709298534877e-15,-10.000000000000009,-36.55809123006999,-7.936249514494583,1.0,1.0,50.0,16,32,1973,5,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,29.75216779364023,-101.50745781178104,29.75216779364023,-101.50745781178104,-1.0,-1.0,18.9,13.2,0.0,0.0,0.0,4.0,9.8,3.6,5.1,350.0,9.4,7.6,9.8,-9.84655193983407,-38.462952243359744,-38.462952243359744,-10.795449333928309,30.000000000000004,1.0,0.0,40.0,1,42,1977,9,29,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,33.42603410850448,-102.34312763525251,33.42603410850448,-102.34312763525251,-1.0,-1.0,39.2,15.6,0.0,0.0,0.0,4.0,7.2,11.6,14.4,315.0,10.3,7.6,9.8,-50.000000000000014,-4.980925321928883,-9.391285802043502,11.266079623893294,-45.00000000000001,1.0,1.0,25.0,4,34,2003,1,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,28.13682064981119,-103.99386662404072,28.13682064981119,-103.99386662404072,-1.0,-1.0,21.0,9.5,0.0,0.0,0.0,5.5,9.5,10.3,11.3,90.0,8.9,7.6,9.8,-59.99999999999999,-49.99999999999999,-59.99999999999997,-2.7744310513004664,45.00000000000001,1.0,0.0,50.0,18,35,1960,9,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,27.30291247463082,-104.78436613347948,27.30291247463082,-104.78436613347948,-1.0,-1.0,21.5,8.0,0.0,0.0,0.0,4.0,13.4,4.9,10.3,45.0,7.2,7.6,9.8,-50.000000000000014,30.85288986859676,44.60125201817918,-1.4033418597069754e-14,44.99999999999999,1.0,1.0,60.0,20,50,1996,5,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,36.03577535156619,-96.82077535789594,36.03577535156619,-96.82077535789594,-1.0,-1.0,30.8,13.6,0.0,0.0,0.0,4.0,11.6,9.4,12.3,270.0,7.6,7.6,9.8,3.318290601127731,-40.00000000000002,-40.00000000000002,-14.47751218592992,28.1255057020557,1.0,1.0,60.0,4,57,2020,6,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,32.5318605341573,-97.74359295766988,32.5318605341573,-97.74359295766988,-1.0,-1.0,30.2,14.0,0.0,0.0,0.0,4.6,4.3,7.6,4.5,90.0,8.0,8.9,13.0,90.0,50.0,40.000000000000014,-10.608721551354616,-44.99999999999999,1.0,1.0,60.0,13,6,1978,7,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,26.50867121960626,-98.21208962755888,26.50867121960626,-98.21208962755888,-1.0,-1.0,18.2,9.4,3.8,0.0,0.0,3.3,5.9,7.6,13.4,180.0,8.0,16.1,22.8,-20.0,-24.092934730763098,-22.521012118110995,13.55853702956006,-44.99999999999999,1.0,1.0,50.0,3,7,1970,5,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,27.050209495636103,-103.01403498760298,27.050209495636103,-103.01403498760298,-1.0,-1.0,26.0,6.0,0.0,0.0,0.0,6.0,9.5,6.7,12.9,90.0,3.6,6.3,7.2,-79.99999999999999,-49.99999999999999,-49.99999999999999,-44.05635511638818,-44.99999999999999,1.0,0.0,50.0,4,45,1999,9,25,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0,-1.0,-1.0,-1.0,32.4882215916055,-104.01215646819284,32.4882215916055,-104.01215646819284,-1.0,-1.0,16.0,6.1,21.4,0.0,0.0,2.3,10.3,7.6,11.2,90.0,8.0,6.7,9.4,-39.99999999999999,-7.6442700562944355,-14.477512185929925,-90.0,90.0,1.0,0.0,50.0,13,26,1975,10,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.0,-1.0,-1.0,-1.0,27.66431045084936,-96.27777830039976,27.66431045084936,-96.27777830039976,-1.0,-1.0,12.9,0.0,0.0,0.0,0.0,6.8,9.5,4.9,12.3,0.0,6.7,8.0,10.7,-3.5018896078713984,-80.00000000000003,-80.00000000000003,-29.26180769369992,45.00000000000001,1.0,0.0,40.0,21,53,1993,10,22,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,33.24216989174038,-99.72874158885712,33.24216989174038,-99.72874158885712,-1.0,-1.0,21.1,6.1,0.0,0.0,0.0,3.3,3.4,7.6,13.9,90.0,8.0,5.8,6.7,79.99999999999999,-47.881210878547336,-1.566359124510342,-19.134132447306893,-44.99999999999999,1.0,0.0,60.0,20,49,1982,6,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0,-1.0,-1.0,-1.0,32.272591084760464,-101.8261026651896,32.272591084760464,-101.8261026651896,-1.0,-1.0,17.1,3.2,0.0,0.0,0.0,2.8,12.4,7.6,4.5,270.0,8.0,7.6,11.2,-32.85615547541306,7.016709298534877e-15,30.0,-5.605750309954484,64.47122063449069,1.0,1.0,50.0,10,20,1976,6,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,33.887469277824096,-102.40899321903494,33.887469277824096,-102.40899321903494,-1.0,-1.0,20.9,15.4,1.0,0.0,0.0,2.4,6.2,7.6,0.0,90.0,8.0,7.2,9.8,38.66039248545799,30.0,-69.99999999999997,-18.748348652333743,-13.63302222536642,1.0,1.0,30.0,10,46,1951,7,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,32.182046263545224,-104.87143392631324,32.182046263545224,-104.87143392631324,-1.0,-1.0,34.0,12.4,0.0,0.0,0.0,4.0,21.0,10.7,13.4,270.0,11.6,7.6,9.8,-33.20223542633775,-90.0,-90.0,-33.52514625470011,-7.936249514494577,1.0,1.0,0.0,22,9,1971,5,14,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
